X,Y,OBJECTID,Business_Category,Business_Name,Address,City,Zip
,,4468,Public Eating,Tevs & Family kitchen,15300 B S Figueroa Street,Gardena,90248
-13195131.2422328,4090823.17070797,4469,Public Eating,THAI CHEFS RESTAURANT         ,28014   SECO CYN RD     ,Santa Clarita,91350
-13138628.042489,4018889.33439345,4470,Public Eating,THAI NOODLE HOUSE             ,14328   TELEGRAPH RD    ,WHITTIER               ,90604
-13156572.9541946,4034198.47613828,4471,Public Eating,THAI OASIS LLC,3552 E Cesar E Chavez Avenue,Los Angeles,90063
-13154166.9665095,4031223.03310105,4472,Public Eating,The 4767 Corporation,4767 E Olympic Boulevard,Los Angeles,90022
-13201635.0957328,4043720.9667876,4473,Public Eating,The Angel in Your Kitchen,1419 N Topanga Canyon Boulevard,Topanga,90290
-13187327.7486447,4084785.82771159,4474,Public Eating,THE BOBA TRAP TEA HOUSE       ,18827   SOLEDAD CYN RD   ,Canyon Country,91351
-13187327.7486447,4084785.82771159,4475,Public Eating,The boba trap tea house,18827 Soledad Canyon Road,Canyon Country,91351
,,4476,Public Eating,THE CANYON BISTRO IN TOPANGA  ,120   N TOPANGA CY BLVD   ,TOPANGA                ,90290
-13202872.4597319,4040777.65794406,4477,Public Eating,THE CANYON BISTRO IN TOPANGA,120 N TOPANGA CANYON Boulevard,TOPANGA,90290
-13186764.7019806,4025516.63408039,4478,Public Eating,The Cheesecake Factory,4142 Via Marina ,Marina Del Rey,90292
-13119538.6888013,4043092.54420872,4479,Public Eating,The Covina Spirit LLC,20502 E Arrow Highway,Covina,91724
-13194857.033892,4079986.7997696,4480,Public Eating,"The Daily Harvest, Inc.",22722 Lyons Avenue,Newhall,91321
-13166227.3617397,4017724.29618435,4481,Public Eating,The Family Room,12705 S Main Street,Los Angeles,90061
-13226820.7323643,4041507.69704513,4482,Public Eating,"The Guestology Group, Inc.",327 Latigo Canyon Road,Malibu,90265
-13127319.7214992,4027486.33344262,4483,Public Eating,"The Habit Restaurants, LLC",17490 Colima Road,Rowland Heights,91748
-13187672.6036693,4081633.95633793,4484,Public Eating,"The Habit Restaurants, LLC",19223 Golden Valley Road,Canyon Country,91387
-13197173.4540288,4083140.84749989,4485,Public Eating,"The Habit Restaurants, LLC",25948 McBean Parkway,Valencia,91355
-13200005.6112099,4088114.31203403,4486,Public Eating,"The Habit Restaurants, LLC",28251 Newhall Ranch Road,Valencia,91355
-13184725.9976894,4119821.52274645,4487,Public Eating,"THE HISTORIC ROCK INN, INC",17539 Elizabeth Lake Road,Lake Hughes,93532
-13146976.2593553,4047347.16223448,4488,Public Eating,The Honey Baked Ham Co. LLC,480 S Sierra Madre Boulevard,Pasadena,91107
-13157482.3640588,4091810.27144746,4489,Public Eating,The Original Acton Market,3624 Smith Avenue,Acton,93510
-13167952.3196891,4012901.65958504,4490,Public Eating,The pan restaurant,818 W Gardena Boulevard,Gardena,90247
-13223830.3966006,4049636.48254058,4491,Public Eating,The Royal Egg Cafe Inc,30815 Thousand Oaks Boulevard,Westlake Village,91362
-13172006.4678553,4095433.88790564,4492,Public Eating,The Rustic Mercantile LLC,33302 Agua Dulce Canyon Road,Santa Clarita,91390
-13163499.1424618,4032620.0341063,4493,Public Eating,The Sloppy Vegann,1100 E 14Th Place,Los Angeles,90021
-13194426.6100034,4079663.64720174,4494,Public Eating,THE SMOKE HOUSE ON MAIN       ,24255   MAIN ST       ,Newhall,91321
-13194426.6100034,4079663.64720174,4495,Public Eating,THE SMOKE HOUSE ON MAIN,24255 MAIN Street,Newhall,91321
-13197791.11208,4084732.5989129,4496,Public Eating,THE STAND,24201 Valencia Boulevard,Valencia,91355
-13143508.3312078,4025019.4438486,4497,Public Eating,THE STEIN                     ,11319   WASHINGTON BLVD   ,WHITTIER               ,90606
-13143508.3312078,4025019.4438486,4498,Public Eating,THE STEIN,11319 Washington Boulevard,Whittier,90606
-13123473.1663362,4027100.32491298,4499,Public Eating,Three Powers Foods Inc,18950 Colima Road,Rowland Heights,91748
-13125254.1331934,4027094.76853377,4500,Public Eating,Three thumbs llc,1739 Fullerton Road,Rowland Heights,91748
-13155208.3005257,4037071.12109228,4501,Public Eating,Tierra Mia Coffee Company,1704 N Eastern Avenue,Los Angeles,90032
-13186922.3215275,4081900.21416771,4502,Public Eating,TKS Restaurants LLC,19013 Golden Valley Road,Canyon Country,91387
-13224307.2180436,4048673.87973331,4503,Public Eating,TO BBQ HUT,30768 Russell Ranch Road,Westlake Village,91362
-13124937.6807725,4027123.68028955,4504,Public Eating,TOFU KING RH,18414 Colima Road,Rowland Heights,91748
-13204512.2442474,4095022.2202159,4505,Public Eating,TOMMYS CASTAIC CAFE           ,31526   CASTAIC RD     ,CASTAIC                ,91384
-13156851.5641941,4033612.00951247,4506,Public Eating,Tom's Burgers LLC,3566 E 1st Street,Los Angeles,90063
-13165773.1632493,4017617.0149944,4507,Public Eating,TOMS JUNIORS INC              ,245   E EL SEGUNDO BLVD   ,Los Angeles,90061
-13196871.5755695,4084746.88803919,4508,Public Eating,TOPPERS PIZZA PLACE           ,23710   VALENCIA BLVD    ,VALENCIA               ,91355
-13197231.3248341,4079764.50833116,4509,Public Eating,Totally Buzzed Inc,23912 Lyons Avenue,Newhall,91321
-13145980.129826,4034484.61836681,4510,Public Eating,"Tozai Foods Market, Inc",8147 Arroyo Drive,Rosemead,91770
-13123351.8797042,4027559.16812545,4511,Public Eating,TP ISLAND INC,1463 S Nogales Street,Rowland Heights,91748
-13198392.3772856,4085746.65684469,4512,Public Eating,"TRI TIP, INC",27103 McBean Parkway,Valencia,91355
-13176469.296631,4017556.55205562,4513,Public Eating,Tri-P's Management Corp,5016 W El Segundo Boulevard,Hawthorne,90250
-13146817.6917098,4034895.80223104,4514,Public Eating,True love kitchen,1324 1/2 Potrero Grande Drive,Rosemead,91770
-13123591.3861616,4027522.86213019,4515,Public Eating,True star 2013,18927 Daisetta Street,Rowland Heights,91748
-13123591.3861616,4027522.86213019,4516,Public Eating,Trusstar 2013,18927 Daisetta Street,Rowland Heights,91748
-13119273.9507906,4043094.34186961,4517,Public Eating,Ts lounge,20612 E Arrow Highway,Covina,91724
-13140109.1136418,4020099.35600433,4518,Public Eating,"TU TACOS RESTAURANT, INC.",13694 Telegraph Road,Whittier,90604
-13153777.0020151,4034232.21934848,4519,Public Eating,TWOHANDS CHAVEZ INC,4770 Cesar E Chavez Avenue,Los Angeles,90022
-13128185.494581,4027437.86878616,4520,Public Eating,UNCLE TETSU CHEESECAKE,17170 Colima Road,Hacienda Heights,91745
-13156802.0891855,4034218.45735939,4521,Public Eating,"Ung, Nelson",3484 E Cesar E Chavez Avenue,Los Angeles,90063
-13153430.0116015,4055362.86729294,4522,Public Eating,Unincorporated Coffee Roasters,3021 Lincoln Avenue,Altadena,91001
-13153414.8712239,4055396.49410883,4523,Public Eating,UNINCORPORATED COFFEE ROASTERS,3045   LINCOLN AVE     ,ALTADENA               ,91001
-13153414.8712239,4055396.49410883,4524,Public Eating,Unincorporated Coffee Roasters,3045 Lincoln Avenue,Altadena,91001
-13156267.6827744,4033666.86997233,4525,Public Eating,"United B&C, Inc",3771 E 1st Street,Los Angeles,90063
-13175861.4894603,4047619.50852223,4526,Public Eating,Universal City Studios LLC,3900 Lankershim Boulevard,Universal City,91608
-13175861.4894603,4047619.50852223,4527,Public Eating,Universal Studios LLC,3900 Lankershim Boulevard,Universal City,91608
-13184851.1168392,4026204.67067246,4528,Public Eating,UOVO,4635 Admiralty Way,Marina Del Rey,90292
-13186922.3215275,4081900.21416771,4529,Public Eating,"Urbane Cafe Operations, LLC",19013 Golden Valley Road,Canyon Country,91387
-13199573.9619761,4081545.66371074,4530,Public Eating,"Urbane Cafe Operations, LLC",25916 The Old Road,Stevenson Ranch,91381
-13199671.8531226,4088460.28558563,4531,Public Eating,"Urbane Cafe Operations, LLC",28190 Newhall Ranch Road,Valencia,91355
-13196206.5392456,4079841.72153232,4532,Public Eating,UZ Qazi Group Inc,23432 Lyons Avenue,Newhall,91321
-13187016.5600883,4027410.2397691,4533,Public Eating,Vale Concepts Inc,636 E Venice Boulevard,Venice,90291
-13198423.1392054,4085332.70672,4534,Public Eating,"VALENCIA ZANKOU, INC.         ",24463   MAGIC MOUNTAIN PKWY ,VALENCIA               ,91355
-13198423.1392054,4085332.70672,4535,Public Eating,"VALENCIA ZANKOU, INC.",24463 Magic Mountain Parkway,Valencia,91355
-13161113.6518082,4025353.0945407,4536,Public Eating,Valentina's Cafe,2470 E Florence Avenue,Huntington Park,90255
-13137892.3251704,4033251.96812053,4537,Public Eating,Veliz Banquets and Events,1905 Workman Mill Road,Whittier,90601
-13185409.0970855,4086232.63587949,4538,Public Eating,Venice Pizzeria,17806 Sierra Highway,Canyon Country,91351
-13167771.6630048,4003227.88934851,4539,Public Eating,Vermont BK 13132 Inc.,831 Sepulveda Boulevard,Torrance,90502
-13168146.3798501,4019525.65454851,4540,Public Eating,VERMONT DONUT                 ,11405  S VERMONT AVE.    ,Los Angeles,90044
-13175450.1292792,4012651.83001177,4541,Public Eating,Vermont Donut,4567 167th Street,Lawndale,90260
-13167954.0077113,4007533.76052716,4542,Public Eating,"Veterans Of Foreign Wars, VFW",20820 S Vermont Avenue,Torrance,90502
-13151462.3389457,4030587.06150218,4543,Public Eating,VGR INVESTMENTS CORP,6071 E Olympic Boulevard,Los Angeles,90022
-13187561.4757189,4083388.16899611,4544,Public Eating,Via Princessa DT Inc,18802 Via Princessa ,Canyon Country,91351
-13125258.7276891,4027082.98218737,4545,Public Eating,Virca,1743 Fullerton Road,Rowland Heights,91748
-13200168.4704402,4085833.36627242,4546,Public Eating,"VNT Food, INC",25343 Wayne Mills Place,Valencia,91355
-13205004.5164092,4095529.93966402,4547,Public Eating,Waldorf Restaurant Group Cesar Chavez LLC,31783 Castaic Road,Castaic,91384
-13192063.5238771,4084497.89160175,4548,Public Eating,Walmart Inc.,26471 Carl Boyer Drive,Santa Clarita,91350
-13154512.3597769,4034181.82457934,4549,Public Eating,Wemaidclean,346 N Ford Boulevard,Los Angeles,90022
-13157561.815462,4091775.49090512,4550,Public Eating,Wences Bistro Restaurant,3620 Smith Avenue,Acton,93510
-13153693.0976037,4031637.23018137,4551,Public Eating,Wendys Tortas inc,5000 Whittier Boulevard,Los Angeles,90022
-13153501.5569415,4053732.20171192,4552,Public Eating,WEST ALTADENA WINE & SPIRITS,2311 N Lincoln Avenue,Altadena,91001
-13196135.6415085,4085725.94788573,4553,Public Eating,Western Bagel Too,23170 Valencia Boulevard,Valencia,91355
-13225258.4507789,4049145.92243958,4554,Public Eating,"Westlake Wellbeing Properties, LLC",2 Dole Drive,Westlake Village,91362
-13199343.5175474,4080153.18091227,4555,Public Eating,WGAS TACOS,24909 Pico Canyon Road,Stevenson Ranch,91381
-13188509.615834,4088864.89802104,4556,Public Eating,"WGAS TACOS 2, Inc.",19375 Plum Canyon Road,Santa Clarita,91350
-13198165.8949321,4085243.84515284,4557,Public Eating,Whitney Absolute Wellness Solutions LLC,24371 Magic Mountain Parkway,Valencia,91355
-13153260.7238839,4031222.29600309,4558,Public Eating,Wienerschnitzel,1002 S Atlantic Boulevard,Los Angeles,90022
-13187456.414515,4084662.3872259,4559,Public Eating,Wienerschnitzel,18900 Soledad Canyon Road,Canyon Country,91351
-13197797.982033,4085060.80693697,4560,Public Eating,Williams Food Services LLC,24180 Magic Mountain Parkway,Valencia,91355
-13200510.141308,4085291.28708996,4561,Public Eating,Williams Food Services LLC,27430 The Old Road,Valencia,91355
-13131584.3039424,4030138.16842413,4562,Public Eating,Winchells Donut House # 9211 F,1128 S Hacienda Boulevard,Hacienda Heights,91745
-13169183.3611552,4019505.51582937,4563,Public Eating,WINCHELLS DONUTS 9378A        ,1404   W IMPERIAL HWY    ,Los Angeles,90047
-13198380.1857548,4085317.88906306,4564,Public Eating,WINPIN 85 INVESTMENTS LLC,24455 Magic Mountain Parkway,Valencia,91355
-13224013.6026675,4049634.43673152,4565,Public Eating,WKS FROSTY CORP,5788 Lindero Canyon Road,Westlake Village,91362
-13169089.1529029,4019505.05594454,4566,Public Eating,WKS RESTAURANT CORPORATION,1360 W Imperial Highway,Los Angeles,90044
-13204654.2288246,4095108.09752039,4567,Public Eating,WOK'S COOKIN INC.,31565 Castaic Road,Castaic,91384
-13185947.0153818,4034960.54391287,4568,Public Eating,Wonder Kitchen,11419 W Santa Monica Boulevard,Los Angeles,90025
-13199344.7604042,4080672.06654399,4569,Public Eating,Wood Ranch Valencia LLC,25580 The Old Road,Stevenson Ranch,91381
-13159689.3155524,4047501.07231055,4570,Public Eating,"Xecora Eagle Rock, LLC",2256 W Colorado Boulevard,Los Angeles,90041
-13124969.5773437,4027203.17045968,4571,Public Eating,Xi Tang fusion Inc,18406 Colima Road,Rowland Heights,91748
-13125668.9336709,4025333.97877718,4572,Public Eating,Xiao Wei BBQ,18215 Senteno Street,Rowland Heights,91748
-13123502.2776611,4027406.16007796,4573,Public Eating,"XINGUANG, INC",18958 Daisetta Street,Rowland Heights,91748
-13188606.4358509,4084935.64712195,4574,Public Eating,Y&L Business Ventures,19385 Soledad Canyon Road,Canyon Country,91351
-13128187.8390721,4027516.15936153,4575,Public Eating,"Yakiya Operations, LLC",17188 Colima Road,Hacienda Heights,91745
-13199435.4102022,4080245.73721175,4576,Public Eating,Yamato Restaurant Inc,24947 Pico Canyon Road,Stevenson Ranch,91381
-13125409.5666826,4027162.75492941,4577,Public Eating,YAN BBQ LLC,18162 Colima Road,Rowland Heights,91748
-13124976.4850524,4027203.34784809,4578,Public Eating,YARD BBQ INC,18402 Colima Road,Rowland Heights,91748
-13180039.241426,4009292.66516945,4579,Public Eating,Yellow Jersey Patisserie,133 Hermosa Avenue,Hermosa Beach,90254
-13125114.1776961,4027249.82200087,4580,Public Eating,Yi Dian Dian California LLC,18343 Colima Road,Rowland Heights,91748
-13124937.6807725,4027123.68028955,4581,Public Eating,"Yi-Mei Deli, Inc",18414 Colima Road,Rowland Heights,91748
-13122731.3592001,4027038.95588422,4582,Public Eating,Yong Moon Inc.,19240 Colima Road,Rowland Heights,91748
-13200056.0524251,4088186.42240382,4583,Public Eating,YPJK MANAGEMENT INC,28267 Newhall Ranch Road,Valencia,91355
-13124746.597549,4027901.63098247,4584,Public Eating,yskm flower art,1380 Fullerton Road,Rowland Heights,91748
-13123600.763644,4027258.07013657,4585,Public Eating,Yuan Fen Private Kitchen LLC,18927 Colima Road,Rowland Heights,91748
-13121408.5497802,4026877.55987817,4586,Public Eating,YUK DAE JANG RH               ,19732   COLIMA ROAD     ,Rowland Heights,91748
-13187177.9154025,4084744.89222272,4587,Public Eating,Yum Diners Inc,18730 Soledad Canyon Road,Canyon Country,91351
-13143231.4044504,4027730.32972582,4588,Public Eating,YUM YUM DONUTS - 74M          ,10426   WHITTIER BL     ,WHITTIER               ,90606
-13143231.4044504,4027730.32972582,4589,Public Eating,YUM YUM DONUTS -74M,10426 Whittier Boulevard,Whittier,90606
-13125416.183421,4027172.26694554,4590,Public Eating,Yumiyaki Rowland Heights LLC,18184 Colima Road,Rowland Heights,91748
-13160780.7692327,4025329.37451598,4591,Public Eating,YUMMY FOOD HAPPY TIME INC.,7207 W PACIFIC Boulevard,WALNUT PARK,90255
-13124833.6321579,4027908.42052274,4592,Public Eating,YUXIU-DANNI LLC,1370 Fullerton Road,Rowland Heights,91748
-13127494.2029058,4027534.28637784,4593,Public Eating,YUXIU-DANNI LLC,17418 Colima Road,Rowland Heights,91748
-13125430.0121896,4027223.63332092,4594,Public Eating,Z&A BOBA INC,18170 Colima Road,Rowland Heights,91748
-13175009.1392664,4016355.14108867,4595,Public Eating,Zacatecas Restaurant,13737 Hawthorne Boulevard,Hawthorne,90250
-13175925.1612812,4016294.54094016,4596,Public Eating,Zacatecas Restaurant,13737 S Inglewood Avenue,Hawthorne,90250
-13189578.4987126,4085385.84641629,4597,Public Eating,"ZAPOPAN MEXICAN GRILL, LLC",19971 Soledad Canyon Road,Canyon Country,91351
-13186559.6235349,4084997.44865011,4598,Public Eating,Zenith Fast Food inc,18547 Soledad Canyon Road,Canyon Country,91351
-13195345.6607339,4085576.54146892,4599,Public Eating,Zenith Fast Food inc,22931 Soledad Canyon Road,Santa Clarita,91350
-13204652.147426,4090213.35438756,4600,Public Eating,Zenith Wings Castaic Inc.,29667 The Old Road,Castaic,91384
-13197785.1388744,4079741.18192367,4601,Public Eating,Zenith wings inc,24180 Lyons Avenue,Newhall,91321
-13186559.6235349,4084997.44865011,4602,Public Eating,Zenith Wings Valencia Inc,18547 Soledad Canyon Road,Canyon Country,91351
-13195345.6607339,4085576.54146892,4603,Public Eating,Zenith Wings Valencia Inc,22931 Soledad Canyon Road,Santa Clarita,91350
-13195194.8420115,4090661.60568151,4604,Public Eating,Zenith Wings Valencia Inc,27959 Seco Canyon Road,Valencia,91354
-13204652.147426,4090213.35438756,4605,Public Eating,Zenith Wings Valencia Inc,29667 The Old Road,Castaic,91384
-13124875.3682881,4027198.49455221,4606,Public Eating,ZHOUJIE GUILIN NOODLE JIACHANG XIAOCHAO LLC,18438 Colima Road,Rowland Heights,91748
-13199446.3833462,4081084.78041268,4607,Public Eating,ZHZ Trading Inc.,25710 The Old Road,Stevenson Ranch,91381
-13227367.3128032,4047510.27597931,4608,Public Eating,ZIN BISTRO AMERICANA          ,32131   LINDERO CYN ROAD  ,Westlake Village,91361
-13194485.1539422,4079866.45814555,4609,Public Eating,Zushingazo Inc,24328 Main Street,Newhall,91321
-13199701.9958121,4081644.40669458,4610,Rebound Tumbling,"CEC Entertainment, LLC",25955 The Old Road,Stevenson Ranch,91381
-13161630.8437105,4024682.4742157,4611,Rebound Tumbling,"CEC Entertainment, LLC",7726 S Alameda Street,Huntington Park,90255
-13191117.6447567,4085558.16177433,4612,Rebound Tumbling,FUNZY,20655 SOLEDAD CANYON Road,Santa Clarita,91351
-13163175.941494,4059623.78612364,4613,Rebound Tumbling,Playhouse4kids,3115 Foothill Boulevard,La Crescenta,91214
-13199890.8716254,4089538.25515091,4614,Rebound Tumbling,"Shelbyco, Inc",28373 Constellation Road,Valencia,91355
-13175861.4894603,4047619.50852223,4615,Rides Mechanical,Universal City Studios LLC,3900 Lankershim Boulevard,Universal City,91608
-13176456.0897239,4070033.29416166,4616,Rifle Range,"Angeles Shooting Ranges, Inc",12651 Little Tujunga Canyon Road,Sylmar,91342
-13118259.6302769,4062182.59001586,4617,Rifle Range,Burro Canyon Ent inc,22100 East Fork Road,Azusa,91702
-13195076.163909,4075244.95828897,4618,Rifle Range,"Club LLC., Oak Tree Gun",23121 Coltrane Avenue,Newhall,91321
-13148792.191012,4103915.72219941,4619,Rifle Range,FEATHER CLUB                  ,600   E AVENUE S      ,Palmdale,93551
-13148792.191012,4103915.72219941,4620,Rifle Range,FEATHER CLUB,600 E AVENUE S ,Palmdale,93551
-13176456.0897239,4070033.29416166,4621,Rifle Range,MOORE N MOORE SPORTING CLAYS,12651 Little Tujunga Canyon Road,Sylmar,91342
-13148792.191012,4103915.72219941,4622,Rifle Range,Palmdale Fin and Feather Club,600 E Avenue S ,Palmdale,93550
-13195281.5662866,4081197.30038782,4623,Salvage Collector,"Hernandez-Preciado, Nancy",24953 Railroad Avenue,Newhall,91321
,,4624,Salvage Collector,JW Recycling Inc.,25591 Springbrook Avenue,Santa Clarita,91350
-13121460.4245955,4026978.3853154,4625,Salvage Collector,Ponce Recycling Inc,19755 Colima Road,Rowland Heights,91748
-13138755.8368391,4036491.44891747,4626,Salvage Collector,sik wit it,2532 Mountain View Road,South El Monte,91733
-13172350.5120549,4033203.0255973,4627,Salvage Collector,Tyler Sustainable Solutions LLC,4025 W Adams Boulevard,Los Angeles,90018
-13160140.1972927,4031892.86066889,4628,Salvage Collector Charity,Church of Jesus Christ of Latter Day Saints,2720 E 11Th Street,Los Angeles,90023
-13169242.9341789,4017620.50489458,4629,Salvage Dealer,"CAZH, Inc.",1429 W El Segundo Boulevard,Gardena,90249
-13194809.4710767,4091259.25882481,4630,Salvage Dealer,E M Scrap Metal,28319 Tamarack Lane,Santa Clarita,91390
-13154941.863346,4034758.03625376,4631,Salvage Dealer,Fit recycling,4323 Floral Drive,Los Angeles,90022
-13188375.8046496,4084632.70506818,4632,Salvage Dealer,"G E Recycling Co., Inc",19340 Soledad Canyon Road,Canyon Country,91351
-13195281.5662866,4081197.30038782,4633,Salvage Dealer,"Hernandez-Preciado, Nancy",24953 Railroad Avenue,Newhall,91321
-13161763.0252451,4024829.6921178,4634,Salvage Dealer,Imports L.A. Salvage,7673 S Alameda Street,Los Angeles,90001
-13156265.9054011,4036778.67674113,4635,Salvage Dealer,JM Recycling,3808 Medford Street,Los Angeles,90063
-13155803.8739345,4036258.74896818,4636,Salvage Dealer,JM Recycling,3900 E City Terrace Drive,Los Angeles,90063
,,4637,Salvage Dealer,JW Recycling,25591 Springbrook Avenue,Santa Clarita,91350
-13123216.8262597,4028607.02121394,4638,Salvage Dealer,Kay-Met Recycling,926 S Nogales Street,Rowland Heights,91748
-13158867.0895669,4010208.79627765,4639,Salvage Dealer,MONICO ALLOYS INC,3039 E Ana Street,Compton,90221
-13161742.7678277,4024719.51560258,4640,Salvage Dealer,Mr. Ford Auto Dismantling Inc,7711 S Alameda Street,Los Angeles,90001
-13121460.4245955,4026978.3853154,4641,Salvage Dealer,Ponce Recycling Inc,19755 Colima Road,Rowland Heights,91748
-13126818.6567642,4043261.10148381,4642,Salvage Dealer,Recycling Center Blue Ocean,5210 N Clydebank Avenue,Azusa,91702
-13161159.0295812,4021547.81294687,4643,Salvage Dealer,"S&W ATLAS IRON & METAL CO., INC",10019 S Alameda Street,Los Angeles,90002
-13187128.3380418,4083764.53586358,4644,Salvage Dealer,Sierra Recycling,27125 Sierra Highway,Canyon Country,91351
-13164025.3981557,4027346.87113904,4645,Salvage Dealer,Tzeng Long USA Inc.,1160 E Slauson Avenue,Los Angeles,90011
-13163267.2972694,4026485.42339309,4646,Secondhand Dealer,109 MUFFLER SHOP              ,6312   COMPTON AVE     ,Los Angeles,90001
-13140739.4581637,4017696.91188217,4647,Secondhand Dealer,562 TIRES CORP,13441 Imperial Highway,Whittier,90605
-13165196.4270281,4015819.87470125,4648,Secondhand Dealer,A place For A Legacy,14116 Avalon Boulevard,Los Angeles,90061
-13134123.3596307,4034424.48031556,4649,Secondhand Dealer,ABC Axle,115 4th Avenue,La Puente,91746
-13132201.9995042,4106942.35683876,4650,Secondhand Dealer,ACTIVO TIRE SHOP INC,9023 E Palmdale Boulevard,Palmdale,93591
-13152364.2920202,4031358.19086258,4651,Secondhand Dealer,Alcala's Jewelers,5615 Whittier Boulevard,Los Angeles,90022
-13152993.8737298,4032516.64881043,4652,Secondhand Dealer,Alcantar's Drivetrain Performance LLC,465 S Atlantic Boulevard,Los Angeles,90022
-13164218.193654,4025565.49965506,4653,Secondhand Dealer,ALEX AUTO REPAIR & TIRES,7036 S Central Avenue,Los Angeles,90001
-13164218.193654,4025565.49965506,4654,Secondhand Dealer,Alex Auto Repair & Tires LLC,7036 S Central Avenue,Los Angeles,90001
-13162669.2743381,4025436.62325519,4655,Secondhand Dealer,Alvarados Tires #2,1729 E Florence Avenue,Los Angeles,90001
-13153830.8254816,4031642.33938282,4656,Secondhand Dealer,Andrade Supplies,915 S La Verne Avenue,Los Angeles,90022
-13154495.9954147,4034273.53108965,4657,Secondhand Dealer,Angel City Estate Sale,4509 Cesar E Chavez Avenue,Los Angeles,90022
-13154486.6999873,4034273.57440818,4658,Secondhand Dealer,Angel City Estate Sale,4511 Cesar E Chavez Avenue,Los Angeles,90022
-13156700.5415401,4033664.08259871,4659,Secondhand Dealer,Arturo Closeouts,3613 E 1st Street,Los Angeles,90063
-13157173.4947226,4014317.92699264,4660,Secondhand Dealer,Atlantic Tires,15512 S Atlantic Avenue,Compton,90221
-13153396.0723089,4030918.31286696,4661,Secondhand Dealer,BANUELOS REFRIGERATION SERVICE,1217 S Atlantic Boulevard,Los Angeles,90022
-13194806.9250378,4080031.44772821,4662,Secondhand Dealer,"Barn and Charm, LLC",22700 Lyons Avenue,Newhall,91321
-13161351.9987447,4025153.30635251,4663,Secondhand Dealer,C & A Tires & Wheels Inc,7407 Santa Fe Avenue,Huntington Park,90255
-13163309.3494736,4024816.3193295,4664,Secondhand Dealer,C & J Outlet,7669 Compton Avenue,Los Angeles,90001
-13199681.6048938,4081585.13925797,4665,Secondhand Dealer,Cadence & Brothers,25935 The Old Road,Stevenson Ranch,91381
-13182484.509977,4089914.87586524,4666,Secondhand Dealer,"Calderon, Rafe",16280 Sierra Highway,Canyon Country,91351
-13195076.163909,4075244.95828897,4667,Secondhand Dealer,"California Gun Girls, LLC",23121 Coltrane Avenue,Newhall,91321
-13123250.4009295,4028270.04594704,4668,Secondhand Dealer,CAR LOS AUTO REPAIR,1100 S Nogales Street,Rowland Heights,91748
-13169242.9341789,4017620.50489458,4669,Secondhand Dealer,"CAZH, Inc.",1429 W El Segundo Boulevard,Gardena,90249
-13160606.9813471,4025291.75017878,4670,Secondhand Dealer,Charles Jewelry & Loan Co,2648 E Florence Avenue,Huntington Park,90255
-13222598.2597756,4044259.72233782,4671,Secondhand Dealer,Charme D'Antan LLC.,2337 Troutdale Drive,Agoura Hills,91301
-13131811.0457839,4032418.16887671,4672,Secondhand Dealer,"Choo, Jerry Nee Wah",145 Turnbull Canyon Road,City of Industry,91745
-13162590.720099,4026410.03965262,4673,Secondhand Dealer,City tires and auto service,1747 E Gage Avenue,Los Angeles,90001
-13168439.5369157,4006243.56672966,4674,Secondhand Dealer,Comic Cult,1047 W Carson Street,Torrance,90502
-13132659.2973384,4105546.62292095,4675,Secondhand Dealer,Compa's Auto Wrecking,37855 90th Street,Littlerock,93543
-13161855.2054201,4023425.16223072,4676,Secondhand Dealer,Coronel Tires,2100 Firestone Boulevard,Los Angeles,90002
-13143839.3594258,4048324.59690546,4677,Secondhand Dealer,Cottage Treasures California,50 S Rosemead Boulevard,Pasadena,91107
-13192788.9598888,4084704.78472376,4678,Secondhand Dealer,COUNTRY ANTIQUE FAIR MALL,21546 Golden Triangle Road,Santa Clarita,91350
-13138841.572675,4019045.11598746,4679,Secondhand Dealer,D & G Tires Auto Center,14230 Telegraph Road,Whittier,90604
-13150347.866068,4054238.50172163,4680,Secondhand Dealer,"DAZ-E SHOP, INC.              ",2525   N LAKE AVE.      ,ALTADENA               ,91001
-13155510.8010714,4036854.02896164,4681,Secondhand Dealer,DK Sandler Brothers,4131 E Whiteside Street,Los Angeles,90063
-13136801.97066,4043661.64173683,4682,Secondhand Dealer,EcoFinds,4269 E Live Oak Avenue,Arcadia,91006
-13161292.7156898,4024423.6757951,4683,Secondhand Dealer,EL COMPA TIRES INC,7850 Santa Fe Avenue,Huntington Park,90255
-13126783.9131857,4043210.17045113,4684,Secondhand Dealer,EL MAS BARATO TIRE INC,16711 E Arrow Highway,Azusa,91702
-13165690.2819135,4015671.28693172,4685,Secondhand Dealer,EL MICHOACANO TIRES           ,333   E ROSECRANS AVE    ,GARDENA                ,90248
-13176065.1178563,4041709.56136594,4686,Secondhand Dealer,Estate Sail,1400 N Hayworth Avenue,Los Angeles,90046
-13163948.5722603,4023482.25725919,4687,Secondhand Dealer,Evelsy Cruz,1201 Firestone Boulevard,Los Angeles,90001
-13160103.2620462,4115884.17949145,4688,Secondhand Dealer,Exotic car Repair Inc,42037 50th Street,Lancaster,93536
-13174948.2861601,4020856.14411345,4689,Secondhand Dealer,EXPRESS TIRES AUTO SHOP INC.,10508 Hawthorne ,Inglewood,90304
-13197791.11208,4084732.5989129,4690,Secondhand Dealer,Fast Fix Valencia LLC,24201 Valencia Boulevard,Valencia,91355
